match_id,world_cup_year,host_country,date,stage,round_raw,group,team1,team2,halftime_score_team1,halftime_score_team2,fulltime_score_team1,fulltime_score_team2,extra_time_score_team1,extra_time_score_team2,penalty_score_team1,penalty_score_team2,winner,result_method,stadium,city,is_historical_entity,has_halftime_data,went_to_extra_time,went_to_penalties,is_walkover,total_goals_match,goal_difference,is_draw,team1_result,team2_result,tournament_stage_order
821,2014,Brazil,2014-06-26,Group Stage,Matchday 15,Group H,Algeria,Russia,,,1,1,,,,,Draw,Draw,Arena da Baixada,Curitiba,False,False,False,False,False,2,0,True,Draw,Draw,1
822,2014,Brazil,2014-06-28,Round of 16,Round of 16,,Brazil,Chile,1,1,1,1,1,1,3,2,Brazil,Penalties,Estádio Mineirão,Belo Horizonte,False,True,True,True,False,2,0,False,Win,Loss,3
823,2014,Brazil,2014-06-28,Round of 16,Round of 16,,Colombia,Uruguay,1,0,2,0,,,,,Colombia,Normal Time,Estádio do Maracanã,Rio de Janeiro,False,True,False,False,False,2,2,False,Win,Loss,3
824,2014,Brazil,2014-06-29,Round of 16,Round of 16,,Netherlands,Mexico,0,0,2,1,,,,,Netherlands,Normal Time,Estádio Castelão,Fortaleza,False,True,False,False,False,3,1,False,Win,Loss,3
825,2014,Brazil,2014-06-29,Round of 16,Round of 16,,Costa Rica,Greece,0,0,1,1,1,1,5,3,Costa Rica,Penalties,Arena Pernambuco,Recife,False,True,True,True,False,2,0,False,Win,Loss,3
826,2014,Brazil,2014-06-30,Round of 16,Round of 16,,France,Nigeria,0,0,2,0,,,,,France,Normal Time,Estádio Nacional Mané Garrincha,Brasília,False,True,False,False,False,2,2,False,Win,Loss,3
827,2014,Brazil,2014-06-30,Round of 16,Round of 16,,Germany,Algeria,0,0,0,0,2,1,,,Germany,Extra Time,Estádio Beira-Rio,Porto Alegre,False,True,True,False,False,0,0,False,Win,Loss,3
828,2014,Brazil,2014-07-01,Round of 16,Round of 16,,Argentina,Switzerland,0,0,0,0,1,0,,,Argentina,Extra Time,Arena de São Paulo,São Paulo,False,True,True,False,False,0,0,False,Win,Loss,3
829,2014,Brazil,2014-07-01,Round of 16,Round of 16,,Belgium,United States,0,0,0,0,2,1,,,Belgium,Extra Time,Arena Fonte Nova,Salvador,False,True,True,False,False,0,0,False,Win,Loss,3
830,2014,Brazil,2014-07-04,Quarter-final,Quarter-finals,,France,Germany,0,1,0,1,,,,,Germany,Normal Time,Estádio do Maracanã,Rio de Janeiro,False,True,False,False,False,1,1,False,Loss,Win,4
831,2014,Brazil,2014-07-04,Quarter-final,Quarter-finals,,Brazil,Colombia,1,0,2,1,,,,,Brazil,Normal Time,Estádio Castelão,Fortaleza,False,True,False,False,False,3,1,False,Win,Loss,4
832,2014,Brazil,2014-07-05,Quarter-final,Quarter-finals,,Argentina,Belgium,1,0,1,0,,,,,Argentina,Normal Time,Estádio Nacional Mané Garrincha,Brasília,False,True,False,False,False,1,1,False,Win,Loss,4
833,2014,Brazil,2014-07-05,Quarter-final,Quarter-finals,,Netherlands,Costa Rica,0,0,0,0,0,0,4,3,Netherlands,Penalties,Arena Fonte Nova,Salvador,False,True,True,True,False,0,0,False,Win,Loss,4
834,2014,Brazil,2014-07-08,Semi-final,Semi-finals,,Brazil,Germany,0,5,1,7,,,,,Germany,Normal Time,Estádio Mineirão,Belo Horizonte,False,True,False,False,False,8,6,False,Loss,Win,5
835,2014,Brazil,2014-07-09,Semi-final,Semi-finals,,Netherlands,Argentina,0,0,0,0,0,0,2,4,Argentina,Penalties,Arena de São Paulo,São Paulo,False,True,True,True,False,0,0,False,Loss,Win,5
836,2014,Brazil,2014-07-12,Third Place Play-off,Match for third place,,Brazil,Netherlands,0,2,0,3,,,,,Netherlands,Normal Time,Estádio Nacional Mané Garrincha,Brasília,False,True,False,False,False,3,3,False,Loss,Win,6
837,2014,Brazil,2014-07-13,Final,Final,,Germany,Argentina,0,0,0,0,1,0,,,Germany,Extra Time,Estádio do Maracanã,Rio de Janeiro,False,True,True,False,False,0,0,False,Win,Loss,7
838,2018,Russia,2018-06-14,Group Stage,Matchday 1,Group A,Russia,Saudi Arabia,2,0,5,0,,,,,Russia,Normal Time,Luzhniki Stadium,Moscow,False,True,False,False,False,5,5,False,Win,Loss,1
839,2018,Russia,2018-06-15,Group Stage,Matchday 2,Group A,Egypt,Uruguay,0,0,0,1,,,,,Uruguay,Normal Time,Ekaterinburg Arena,Ekaterinburg,False,True,False,False,False,1,1,False,Loss,Win,1
840,2018,Russia,2018-06-19,Group Stage,Matchday 6,Group A,Russia,Egypt,0,0,3,1,,,,,Russia,Normal Time,Saint Petersburg Stadium,Saint Petersburg,False,True,False,False,False,4,2,False,Win,Loss,1
841,2018,Russia,2018-06-20,Group Stage,Matchday 7,Group A,Uruguay,Saudi Arabia,1,0,1,0,,,,,Uruguay,Normal Time,Rostov Arena,Rostov-on-Don,False,True,False,False,False,1,1,False,Win,Loss,1
842,2018,Russia,2018-06-25,Group Stage,Matchday 12,Group A,Uruguay,Russia,2,0,3,0,,,,,Uruguay,Normal Time,Samara Arena,Samara,False,True,False,False,False,3,3,False,Win,Loss,1
843,2018,Russia,2018-06-25,Group Stage,Matchday 12,Group A,Saudi Arabia,Egypt,1,1,2,1,,,,,Saudi Arabia,Normal Time,Volgograd Arena,Volgograd,False,True,False,False,False,3,1,False,Win,Loss,1
844,2018,Russia,2018-06-15,Group Stage,Matchday 2,Group B,Morocco,Iran,0,0,0,1,,,,,Iran,Normal Time,Saint Petersburg Stadium,Saint Petersburg,False,True,False,False,False,1,1,False,Loss,Win,1
845,2018,Russia,2018-06-15,Group Stage,Matchday 2,Group B,Portugal,Spain,2,1,3,3,,,,,Draw,Draw,Fisht Stadium,Sochi,False,True,False,False,False,6,0,True,Draw,Draw,1
846,2018,Russia,2018-06-20,Group Stage,Matchday 7,Group B,Portugal,Morocco,1,0,1,0,,,,,Portugal,Normal Time,Luzhniki Stadium,Moscow,False,True,False,False,False,1,1,False,Win,Loss,1
847,2018,Russia,2018-06-20,Group Stage,Matchday 7,Group B,Iran,Spain,0,0,0,1,,,,,Spain,Normal Time,Kazan Arena,Kazan,False,True,False,False,False,1,1,False,Loss,Win,1
848,2018,Russia,2018-06-25,Group Stage,Matchday 12,Group B,Iran,Portugal,0,1,1,1,,,,,Draw,Draw,Mordovia Arena,Saransk,False,True,False,False,False,2,0,True,Draw,Draw,1
849,2018,Russia,2018-06-25,Group Stage,Matchday 12,Group B,Spain,Morocco,1,1,2,2,,,,,Draw,Draw,Kaliningrad Stadium,Kaliningrad,False,True,False,False,False,4,0,True,Draw,Draw,1
850,2018,Russia,2018-06-16,Group Stage,Matchday 3,Group C,France,Australia,0,0,2,1,,,,,France,Normal Time,Kazan Arena,Kazan,False,True,False,False,False,3,1,False,Win,Loss,1
851,2018,Russia,2018-06-16,Group Stage,Matchday 3,Group C,Peru,Denmark,0,0,0,1,,,,,Denmark,Normal Time,Mordovia Arena,Saransk,False,True,False,False,False,1,1,False,Loss,Win,1
852,2018,Russia,2018-06-21,Group Stage,Matchday 8,Group C,Denmark,Australia,1,1,1,1,,,,,Draw,Draw,Samara Arena,Samara,False,True,False,False,False,2,0,True,Draw,Draw,1
853,2018,Russia,2018-06-21,Group Stage,Matchday 8,Group C,France,Peru,1,0,1,0,,,,,France,Normal Time,Ekaterinburg Arena,Ekaterinburg,False,True,False,False,False,1,1,False,Win,Loss,1
854,2018,Russia,2018-06-26,Group Stage,Matchday 13,Group C,Denmark,France,0,0,0,0,,,,,Draw,Draw,Luzhniki Stadium,Moscow,False,True,False,False,False,0,0,True,Draw,Draw,1
855,2018,Russia,2018-06-26,Group Stage,Matchday 13,Group C,Australia,Peru,0,1,0,2,,,,,Peru,Normal Time,Fisht Stadium,Sochi,False,True,False,False,False,2,2,False,Loss,Win,1
856,2018,Russia,2018-06-16,Group Stage,Matchday 3,Group D,Argentina,Iceland,1,1,1,1,,,,,Draw,Draw,Spartak Stadium,Moscow,False,True,False,False,False,2,0,True,Draw,Draw,1
857,2018,Russia,2018-06-16,Group Stage,Matchday 3,Group D,Croatia,Nigeria,1,0,2,0,,,,,Croatia,Normal Time,Kaliningrad Stadium,Kaliningrad,False,True,False,False,False,2,2,False,Win,Loss,1
858,2018,Russia,2018-06-21,Group Stage,Matchday 8,Group D,Argentina,Croatia,0,0,0,3,,,,,Croatia,Normal Time,Nizhny Novgorod Stadium,Nizhny Novgorod,False,True,False,False,False,3,3,False,Loss,Win,1
859,2018,Russia,2018-06-22,Group Stage,Matchday 9,Group D,Nigeria,Iceland,0,0,2,0,,,,,Nigeria,Normal Time,Volgograd Arena,Volgograd,False,True,False,False,False,2,2,False,Win,Loss,1
860,2018,Russia,2018-06-26,Group Stage,Matchday 13,Group D,Nigeria,Argentina,0,1,1,2,,,,,Argentina,Normal Time,Saint Petersburg Stadium,Saint Petersburg,False,True,False,False,False,3,1,False,Loss,Win,1
861,2018,Russia,2018-06-26,Group Stage,Matchday 13,Group D,Iceland,Croatia,0,0,1,2,,,,,Croatia,Normal Time,Rostov Arena,Rostov-on-Don,False,True,False,False,False,3,1,False,Loss,Win,1
862,2018,Russia,2018-06-17,Group Stage,Matchday 4,Group E,Costa Rica,Serbia,0,0,0,1,,,,,Serbia,Normal Time,Samara Arena,Samara,False,True,False,False,False,1,1,False,Loss,Win,1
863,2018,Russia,2018-06-17,Group Stage,Matchday 4,Group E,Brazil,Switzerland,1,0,1,1,,,,,Draw,Draw,Rostov Arena,Rostov-on-Don,False,True,False,False,False,2,0,True,Draw,Draw,1
864,2018,Russia,2018-06-22,Group Stage,Matchday 9,Group E,Brazil,Costa Rica,0,0,2,0,,,,,Brazil,Normal Time,Saint Petersburg Stadium,Saint Petersburg,False,True,False,False,False,2,2,False,Win,Loss,1
865,2018,Russia,2018-06-22,Group Stage,Matchday 9,Group E,Serbia,Switzerland,1,0,1,2,,,,,Switzerland,Normal Time,Kaliningrad Stadium,Kaliningrad,False,True,False,False,False,3,1,False,Loss,Win,1
866,2018,Russia,2018-06-27,Group Stage,Matchday 14,Group E,Serbia,Brazil,0,1,0,2,,,,,Brazil,Normal Time,Spartak Stadium,Moscow,False,True,False,False,False,2,2,False,Loss,Win,1
867,2018,Russia,2018-06-27,Group Stage,Matchday 14,Group E,Switzerland,Costa Rica,1,0,2,2,,,,,Draw,Draw,Nizhny Novgorod Stadium,Nizhny Novgorod,False,True,False,False,False,4,0,True,Draw,Draw,1
868,2018,Russia,2018-06-17,Group Stage,Matchday 4,Group F,Germany,Mexico,0,1,0,1,,,,,Mexico,Normal Time,Luzhniki Stadium,Moscow,False,True,False,False,False,1,1,False,Loss,Win,1
869,2018,Russia,2018-06-18,Group Stage,Matchday 5,Group F,Sweden,South Korea,0,0,1,0,,,,,Sweden,Normal Time,Nizhny Novgorod Stadium,Nizhny Novgorod,False,True,False,False,False,1,1,False,Win,Loss,1
870,2018,Russia,2018-06-23,Group Stage,Matchday 10,Group F,South Korea,Mexico,0,1,1,2,,,,,Mexico,Normal Time,Rostov Arena,Rostov-on-Don,False,True,False,False,False,3,1,False,Loss,Win,1
871,2018,Russia,2018-06-23,Group Stage,Matchday 10,Group F,Germany,Sweden,0,1,2,1,,,,,Germany,Normal Time,Fisht Stadium,Sochi,False,True,False,False,False,3,1,False,Win,Loss,1
872,2018,Russia,2018-06-27,Group Stage,Matchday 14,Group F,South Korea,Germany,0,0,2,0,,,,,South Korea,Normal Time,Kazan Arena,Kazan,False,True,False,False,False,2,2,False,Win,Loss,1
873,2018,Russia,2018-06-27,Group Stage,Matchday 14,Group F,Mexico,Sweden,0,0,0,3,,,,,Sweden,Normal Time,Ekaterinburg Arena,Ekaterinburg,False,True,False,False,False,3,3,False,Loss,Win,1
874,2018,Russia,2018-06-18,Group Stage,Matchday 5,Group G,Belgium,Panama,0,0,3,0,,,,,Belgium,Normal Time,Fisht Stadium,Sochi,False,True,False,False,False,3,3,False,Win,Loss,1
875,2018,Russia,2018-06-18,Group Stage,Matchday 5,Group G,Tunisia,England,1,1,1,2,,,,,England,Normal Time,Volgograd Arena,Volgograd,False,True,False,False,False,3,1,False,Loss,Win,1
876,2018,Russia,2018-06-23,Group Stage,Matchday 10,Group G,Belgium,Tunisia,3,1,5,2,,,,,Belgium,Normal Time,Spartak Stadium,Moscow,False,True,False,False,False,7,3,False,Win,Loss,1
877,2018,Russia,2018-06-24,Group Stage,Matchday 11,Group G,England,Panama,5,0,6,1,,,,,England,Normal Time,Nizhny Novgorod Stadium,Nizhny Novgorod,False,True,False,False,False,7,5,False,Win,Loss,1
878,2018,Russia,2018-06-28,Group Stage,Matchday 15,Group G,England,Belgium,0,0,0,1,,,,,Belgium,Normal Time,Kaliningrad Stadium,Kaliningrad,False,True,False,False,False,1,1,False,Loss,Win,1
879,2018,Russia,2018-06-28,Group Stage,Matchday 15,Group G,Panama,Tunisia,1,0,1,2,,,,,Tunisia,Normal Time,Mordovia Arena,Saransk,False,True,False,False,False,3,1,False,Loss,Win,1
880,2018,Russia,2018-06-19,Group Stage,Matchday 6,Group H,Colombia,Japan,1,1,1,2,,,,,Japan,Normal Time,Mordovia Arena,Saransk,False,True,False,False,False,3,1,False,Loss,Win,1
881,2018,Russia,2018-06-19,Group Stage,Matchday 6,Group H,Poland,Senegal,0,1,1,2,,,,,Senegal,Normal Time,Spartak Stadium,Moscow,False,True,False,False,False,3,1,False,Loss,Win,1
882,2018,Russia,2018-06-24,Group Stage,Matchday 11,Group H,Japan,Senegal,1,1,2,2,,,,,Draw,Draw,Ekaterinburg Arena,Ekaterinburg,False,True,False,False,False,4,0,True,Draw,Draw,1
883,2018,Russia,2018-06-24,Group Stage,Matchday 11,Group H,Poland,Colombia,0,1,0,3,,,,,Colombia,Normal Time,Kazan Arena,Kazan,False,True,False,False,False,3,3,False,Loss,Win,1
884,2018,Russia,2018-06-28,Group Stage,Matchday 15,Group H,Japan,Poland,0,1,0,1,,,,,Poland,Normal Time,Volgograd Arena,Volgograd,False,True,False,False,False,1,1,False,Loss,Win,1
885,2018,Russia,2018-06-28,Group Stage,Matchday 15,Group H,Senegal,Colombia,0,1,0,1,,,,,Colombia,Normal Time,Samara Arena,Samara,False,True,False,False,False,1,1,False,Loss,Win,1
886,2018,Russia,2018-06-30,Round of 16,Round of 16,,France,Argentina,1,1,4,3,,,,,France,Normal Time,Kazan Arena,Kazan,False,True,False,False,False,7,1,False,Win,Loss,3
887,2018,Russia,2018-06-30,Round of 16,Round of 16,,Uruguay,Portugal,1,0,2,1,,,,,Uruguay,Normal Time,Fisht Stadium,Sochi,False,True,False,False,False,3,1,False,Win,Loss,3
888,2018,Russia,2018-07-01,Round of 16,Round of 16,,Spain,Russia,1,1,1,1,1,1,3,4,Russia,Penalties,Luzhniki Stadium,Moscow,False,True,True,True,False,2,0,False,Loss,Win,3
889,2018,Russia,2018-07-01,Round of 16,Round of 16,,Croatia,Denmark,1,1,1,1,1,1,3,2,Croatia,Penalties,Nizhny Novgorod Stadium,Nizhny Novgorod,False,True,True,True,False,2,0,False,Win,Loss,3
890,2018,Russia,2018-07-02,Round of 16,Round of 16,,Brazil,Mexico,0,0,2,0,,,,,Brazil,Normal Time,Samara Arena,Samara,False,True,False,False,False,2,2,False,Win,Loss,3
891,2018,Russia,2018-07-02,Round of 16,Round of 16,,Belgium,Japan,0,0,3,2,,,,,Belgium,Normal Time,Rostov Arena,Rostov-on-Don,False,True,False,False,False,5,1,False,Win,Loss,3
892,2018,Russia,2018-07-03,Round of 16,Round of 16,,Sweden,Switzerland,0,0,1,0,,,,,Sweden,Normal Time,Saint Petersburg Stadium,Saint Petersburg,False,True,False,False,False,1,1,False,Win,Loss,3
893,2018,Russia,2018-07-03,Round of 16,Round of 16,,Colombia,England,0,0,1,1,1,1,3,4,England,Penalties,Spartak Stadium,Moscow,False,True,True,True,False,2,0,False,Loss,Win,3
894,2018,Russia,2018-07-06,Quarter-final,Quarter-finals,,Uruguay,France,0,1,0,2,,,,,France,Normal Time,Nizhny Novgorod Stadium,Nizhny Novgorod,False,True,False,False,False,2,2,False,Loss,Win,4
895,2018,Russia,2018-07-06,Quarter-final,Quarter-finals,,Brazil,Belgium,0,2,1,2,,,,,Belgium,Normal Time,Kazan Arena,Kazan,False,True,False,False,False,3,1,False,Loss,Win,4
896,2018,Russia,2018-07-07,Quarter-final,Quarter-finals,,Sweden,England,0,1,0,2,,,,,England,Normal Time,Samara Arena,Samara,False,True,False,False,False,2,2,False,Loss,Win,4
897,2018,Russia,2018-07-07,Quarter-final,Quarter-finals,,Russia,Croatia,1,1,1,1,2,2,3,4,Croatia,Penalties,Fisht Stadium,Sochi,False,True,True,True,False,2,0,False,Loss,Win,4
898,2018,Russia,2018-07-10,Semi-final,Semi-finals,,France,Belgium,0,0,1,0,,,,,France,Normal Time,Saint Petersburg Stadium,St. Petersburg,False,True,False,False,False,1,1,False,Win,Loss,5
899,2018,Russia,2018-07-11,Semi-final,Semi-finals,,Croatia,England,0,1,1,1,2,1,,,Croatia,Extra Time,Luzhniki Stadium,Moscow,False,True,True,False,False,2,0,False,Win,Loss,5
900,2018,Russia,2018-07-14,Third Place Play-off,Match for third place,,Belgium,England,1,0,2,0,,,,,Belgium,Normal Time,Saint Petersburg Stadium,St. Petersburg,False,True,False,False,False,2,2,False,Win,Loss,6
901,2018,Russia,2018-07-15,Final,Final,,France,Croatia,2,1,4,2,,,,,France,Normal Time,Luzhniki Stadium,Moscow,False,True,False,False,False,6,2,False,Win,Loss,7
902,2022,Qatar,2022-11-20,Group Stage,Matchday 1,Group A,Qatar,Ecuador,0,2,0,2,,,,,Ecuador,Normal Time,Al Bayt Stadium,Al Khor,False,True,False,False,False,2,2,False,Loss,Win,1
903,2022,Qatar,2022-11-21,Group Stage,Matchday 2,Group A,Senegal,Netherlands,0,0,0,2,,,,,Netherlands,Normal Time,Al Thumama Stadium,Doha,False,True,False,False,False,2,2,False,Loss,Win,1
904,2022,Qatar,2022-11-25,Group Stage,Matchday 6,Group A,Qatar,Senegal,0,1,1,3,,,,,Senegal,Normal Time,Al Thumama Stadium,Doha,False,True,False,False,False,4,2,False,Loss,Win,1
905,2022,Qatar,2022-11-25,Group Stage,Matchday 6,Group A,Netherlands,Ecuador,1,0,1,1,,,,,Draw,Draw,Khalifa International Stadium,Al Rayyan,False,True,False,False,False,2,0,True,Draw,Draw,1
906,2022,Qatar,2022-11-29,Group Stage,Matchday 10,Group A,Ecuador,Senegal,0,1,1,2,,,,,Senegal,Normal Time,Khalifa International Stadium,Al Rayyan,False,True,False,False,False,3,1,False,Loss,Win,1
907,2022,Qatar,2022-11-29,Group Stage,Matchday 10,Group A,Netherlands,Qatar,1,0,2,0,,,,,Netherlands,Normal Time,Al Bayt Stadium,Al Khor,False,True,False,False,False,2,2,False,Win,Loss,1
908,2022,Qatar,2022-11-21,Group Stage,Matchday 2,Group B,England,Iran,3,0,6,2,,,,,England,Normal Time,Khalifa International Stadium,Al Rayyan,False,True,False,False,False,8,4,False,Win,Loss,1
909,2022,Qatar,2022-11-21,Group Stage,Matchday 2,Group B,United States,Wales,1,0,1,1,,,,,Draw,Draw,Ahmad bin Ali Stadium,Al Rayyan,False,True,False,False,False,2,0,True,Draw,Draw,1
910,2022,Qatar,2022-11-25,Group Stage,Matchday 6,Group B,Wales,Iran,0,0,0,2,,,,,Iran,Normal Time,Ahmad bin Ali Stadium,Al Rayyan,False,True,False,False,False,2,2,False,Loss,Win,1
911,2022,Qatar,2022-11-25,Group Stage,Matchday 6,Group B,England,United States,,,0,0,,,,,Draw,Draw,Al Bayt Stadium,Al Khor,False,False,False,False,False,0,0,True,Draw,Draw,1
912,2022,Qatar,2022-11-29,Group Stage,Matchday 10,Group B,Wales,England,0,0,0,3,,,,,England,Normal Time,Ahmad bin Ali Stadium,Al Rayyan,False,True,False,False,False,3,3,False,Loss,Win,1
913,2022,Qatar,2022-11-29,Group Stage,Matchday 10,Group B,Iran,United States,0,1,0,1,,,,,United States,Normal Time,Al Thumama Stadium,Doha,False,True,False,False,False,1,1,False,Loss,Win,1
914,2022,Qatar,2022-11-22,Group Stage,Matchday 3,Group C,Argentina,Saudi Arabia,1,0,1,2,,,,,Saudi Arabia,Normal Time,Lusail Iconic Stadium,Lusail,False,True,False,False,False,3,1,False,Loss,Win,1
915,2022,Qatar,2022-11-22,Group Stage,Matchday 3,Group C,Mexico,Poland,,,0,0,,,,,Draw,Draw,Stadium 974,Doha,False,False,False,False,False,0,0,True,Draw,Draw,1
916,2022,Qatar,2022-11-26,Group Stage,Matchday 7,Group C,Poland,Saudi Arabia,1,0,2,0,,,,,Poland,Normal Time,Education City Stadium,Al Rayyan,False,True,False,False,False,2,2,False,Win,Loss,1
917,2022,Qatar,2022-11-26,Group Stage,Matchday 7,Group C,Argentina,Mexico,0,0,2,0,,,,,Argentina,Normal Time,Lusail Iconic Stadium,Lusail,False,True,False,False,False,2,2,False,Win,Loss,1
918,2022,Qatar,2022-11-30,Group Stage,Matchday 11,Group C,Poland,Argentina,0,0,0,2,,,,,Argentina,Normal Time,Stadium 974,Doha,False,True,False,False,False,2,2,False,Loss,Win,1
919,2022,Qatar,2022-11-30,Group Stage,Matchday 11,Group C,Saudi Arabia,Mexico,0,0,1,2,,,,,Mexico,Normal Time,Lusail Iconic Stadium,Lusail,False,True,False,False,False,3,1,False,Loss,Win,1
920,2022,Qatar,2022-11-22,Group Stage,Matchday 3,Group D,Denmark,Tunisia,,,0,0,,,,,Draw,Draw,Education City Stadium,Al Rayyan,False,False,False,False,False,0,0,True,Draw,Draw,1
921,2022,Qatar,2022-11-22,Group Stage,Matchday 3,Group D,France,Australia,2,1,4,1,,,,,France,Normal Time,Al Janoub Stadium,Al Wakrah,False,True,False,False,False,5,3,False,Win,Loss,1
922,2022,Qatar,2022-11-26,Group Stage,Matchday 7,Group D,Tunisia,Australia,0,1,0,1,,,,,Australia,Normal Time,Al Janoub Stadium,Al Wakrah,False,True,False,False,False,1,1,False,Loss,Win,1
923,2022,Qatar,2022-11-26,Group Stage,Matchday 7,Group D,France,Denmark,0,0,2,1,,,,,France,Normal Time,Stadium 974,Doha,False,True,False,False,False,3,1,False,Win,Loss,1
924,2022,Qatar,2022-11-30,Group Stage,Matchday 11,Group D,Australia,Denmark,0,0,1,0,,,,,Australia,Normal Time,Al Janoub Stadium,Al Wakrah,False,True,False,False,False,1,1,False,Win,Loss,1
925,2022,Qatar,2022-11-30,Group Stage,Matchday 11,Group D,Tunisia,France,0,0,1,0,,,,,Tunisia,Normal Time,Education City Stadium,Al Rayyan,False,True,False,False,False,1,1,False,Win,Loss,1
926,2022,Qatar,2022-11-23,Group Stage,Matchday 4,Group E,Germany,Japan,1,0,1,2,,,,,Japan,Normal Time,Khalifa International Stadium,Al Rayyan,False,True,False,False,False,3,1,False,Loss,Win,1
927,2022,Qatar,2022-11-23,Group Stage,Matchday 4,Group E,Spain,Costa Rica,3,0,7,0,,,,,Spain,Normal Time,Al Thumama Stadium,Doha,False,True,False,False,False,7,7,False,Win,Loss,1
928,2022,Qatar,2022-11-27,Group Stage,Matchday 8,Group E,Japan,Costa Rica,0,0,0,1,,,,,Costa Rica,Normal Time,Ahmad bin Ali Stadium,Al Rayyan,False,True,False,False,False,1,1,False,Loss,Win,1
929,2022,Qatar,2022-11-27,Group Stage,Matchday 8,Group E,Spain,Germany,0,0,1,1,,,,,Draw,Draw,Al Bayt Stadium,Al Khor,False,True,False,False,False,2,0,True,Draw,Draw,1
930,2022,Qatar,2022-12-01,Group Stage,Matchday 12,Group E,Japan,Spain,0,0,2,1,,,,,Japan,Normal Time,Khalifa International Stadium,Al Rayyan,False,True,False,False,False,3,1,False,Win,Loss,1
931,2022,Qatar,2022-12-01,Group Stage,Matchday 12,Group E,Costa Rica,Germany,0,1,2,4,,,,,Germany,Normal Time,Al Bayt Stadium,Al Khor,False,True,False,False,False,6,2,False,Loss,Win,1
932,2022,Qatar,2022-11-23,Group Stage,Matchday 4,Group F,Morocco,Croatia,,,0,0,,,,,Draw,Draw,Al Bayt Stadium,Al Khor,False,False,False,False,False,0,0,True,Draw,Draw,1
933,2022,Qatar,2022-11-23,Group Stage,Matchday 4,Group F,Belgium,Canada,1,0,1,0,,,,,Belgium,Normal Time,Ahmad bin Ali Stadium,Al Rayyan,False,True,False,False,False,1,1,False,Win,Loss,1
934,2022,Qatar,2022-11-27,Group Stage,Matchday 8,Group F,Belgium,Morocco,0,0,0,2,,,,,Morocco,Normal Time,Al Thumama Stadium,Doha,False,True,False,False,False,2,2,False,Loss,Win,1
935,2022,Qatar,2022-11-27,Group Stage,Matchday 8,Group F,Croatia,Canada,2,1,4,1,,,,,Croatia,Normal Time,Khalifa International Stadium,Al Rayyan,False,True,False,False,False,5,3,False,Win,Loss,1
936,2022,Qatar,2022-12-01,Group Stage,Matchday 12,Group F,Croatia,Belgium,,,0,0,,,,,Draw,Draw,Ahmad bin Ali Stadium,Al Rayyan,False,False,False,False,False,0,0,True,Draw,Draw,1
937,2022,Qatar,2022-12-01,Group Stage,Matchday 12,Group F,Canada,Morocco,1,2,1,2,,,,,Morocco,Normal Time,Al Thumama Stadium,Doha,False,True,False,False,False,3,1,False,Loss,Win,1
938,2022,Qatar,2022-11-24,Group Stage,Matchday 5,Group G,Switzerland,Cameroon,0,0,1,0,,,,,Switzerland,Normal Time,Al Janoub Stadium,Al Wakrah,False,True,False,False,False,1,1,False,Win,Loss,1
939,2022,Qatar,2022-11-24,Group Stage,Matchday 5,Group G,Brazil,Serbia,0,0,2,0,,,,,Brazil,Normal Time,Lusail Iconic Stadium,Lusail,False,True,False,False,False,2,2,False,Win,Loss,1
940,2022,Qatar,2022-11-28,Group Stage,Matchday 9,Group G,Cameroon,Serbia,1,2,3,3,,,,,Draw,Draw,Al Janoub Stadium,Al Wakrah,False,True,False,False,False,6,0,True,Draw,Draw,1
941,2022,Qatar,2022-11-28,Group Stage,Matchday 9,Group G,Brazil,Switzerland,0,0,1,0,,,,,Brazil,Normal Time,Stadium 974,Doha,False,True,False,False,False,1,1,False,Win,Loss,1
942,2022,Qatar,2022-12-02,Group Stage,Matchday 13,Group G,Serbia,Switzerland,2,1,2,3,,,,,Switzerland,Normal Time,Stadium 974,Doha,False,True,False,False,False,5,1,False,Loss,Win,1
943,2022,Qatar,2022-12-02,Group Stage,Matchday 13,Group G,Cameroon,Brazil,0,0,1,0,,,,,Cameroon,Normal Time,Lusail Iconic Stadium,Lusail,False,True,False,False,False,1,1,False,Win,Loss,1
944,2022,Qatar,2022-11-24,Group Stage,Matchday 5,Group H,Uruguay,South Korea,,,0,0,,,,,Draw,Draw,Education City Stadium,Al Rayyan,False,False,False,False,False,0,0,True,Draw,Draw,1
945,2022,Qatar,2022-11-24,Group Stage,Matchday 5,Group H,Portugal,Ghana,0,0,3,2,,,,,Portugal,Normal Time,Stadium 974,Doha,False,True,False,False,False,5,1,False,Win,Loss,1
946,2022,Qatar,2022-11-28,Group Stage,Matchday 9,Group H,South Korea,Ghana,0,2,2,3,,,,,Ghana,Normal Time,Education City Stadium,Al Rayyan,False,True,False,False,False,5,1,False,Loss,Win,1
947,2022,Qatar,2022-11-28,Group Stage,Matchday 9,Group H,Portugal,Uruguay,0,0,2,0,,,,,Portugal,Normal Time,Lusail Iconic Stadium,Lusail,False,True,False,False,False,2,2,False,Win,Loss,1
948,2022,Qatar,2022-12-02,Group Stage,Matchday 13,Group H,Ghana,Uruguay,,,0,2,,,,,Uruguay,Normal Time,Al Janoub Stadium,Al Wakrah,False,False,False,False,False,2,2,False,Loss,Win,1
