match_id,world_cup_year,host_country,date,stage,tournament_stage_order,group,result_method,is_walkover,went_to_extra_time,went_to_penalties,has_halftime_data,team,opponent,goals_for,goals_against,result,is_historical_entity
668,2006,Germany,2006-06-21,Group Stage,1,Group D,Normal Time,False,False,False,True,Mexico,Portugal,1,2,Loss,False
668,2006,Germany,2006-06-21,Group Stage,1,Group D,Normal Time,False,False,False,True,Portugal,Mexico,2,1,Win,False
669,2006,Germany,2006-06-21,Group Stage,1,Group D,Draw,False,False,False,True,Angola,Iran,1,1,Draw,False
669,2006,Germany,2006-06-21,Group Stage,1,Group D,Draw,False,False,False,True,Iran,Angola,1,1,Draw,False
670,2006,Germany,2006-06-12,Group Stage,1,Group E,Normal Time,False,False,False,True,Ghana,Italy,0,2,Loss,False
670,2006,Germany,2006-06-12,Group Stage,1,Group E,Normal Time,False,False,False,True,Italy,Ghana,2,0,Win,False
671,2006,Germany,2006-06-12,Group Stage,1,Group E,Normal Time,False,False,False,True,Czech Republic,United States,3,0,Win,False
671,2006,Germany,2006-06-12,Group Stage,1,Group E,Normal Time,False,False,False,True,United States,Czech Republic,0,3,Loss,False
672,2006,Germany,2006-06-17,Group Stage,1,Group E,Draw,False,False,False,True,Italy,United States,1,1,Draw,False
672,2006,Germany,2006-06-17,Group Stage,1,Group E,Draw,False,False,False,True,United States,Italy,1,1,Draw,False
673,2006,Germany,2006-06-17,Group Stage,1,Group E,Normal Time,False,False,False,True,Czech Republic,Ghana,0,2,Loss,False
673,2006,Germany,2006-06-17,Group Stage,1,Group E,Normal Time,False,False,False,True,Ghana,Czech Republic,2,0,Win,False
674,2006,Germany,2006-06-22,Group Stage,1,Group E,Normal Time,False,False,False,True,Czech Republic,Italy,0,2,Loss,False
674,2006,Germany,2006-06-22,Group Stage,1,Group E,Normal Time,False,False,False,True,Italy,Czech Republic,2,0,Win,False
675,2006,Germany,2006-06-22,Group Stage,1,Group E,Normal Time,False,False,False,True,Ghana,United States,2,1,Win,False
675,2006,Germany,2006-06-22,Group Stage,1,Group E,Normal Time,False,False,False,True,United States,Ghana,1,2,Loss,False
676,2006,Germany,2006-06-13,Group Stage,1,Group F,Normal Time,False,False,False,True,Brazil,Croatia,1,0,Win,False
676,2006,Germany,2006-06-13,Group Stage,1,Group F,Normal Time,False,False,False,True,Croatia,Brazil,0,1,Loss,False
677,2006,Germany,2006-06-12,Group Stage,1,Group F,Normal Time,False,False,False,True,Australia,Japan,3,1,Win,False
677,2006,Germany,2006-06-12,Group Stage,1,Group F,Normal Time,False,False,False,True,Japan,Australia,1,3,Loss,False
678,2006,Germany,2006-06-18,Group Stage,1,Group F,Normal Time,False,False,False,True,Australia,Brazil,0,2,Loss,False
678,2006,Germany,2006-06-18,Group Stage,1,Group F,Normal Time,False,False,False,True,Brazil,Australia,2,0,Win,False
679,2006,Germany,2006-06-18,Group Stage,1,Group F,Draw,False,False,False,False,Croatia,Japan,0,0,Draw,False
679,2006,Germany,2006-06-18,Group Stage,1,Group F,Draw,False,False,False,False,Japan,Croatia,0,0,Draw,False
680,2006,Germany,2006-06-22,Group Stage,1,Group F,Normal Time,False,False,False,True,Brazil,Japan,4,1,Win,False
680,2006,Germany,2006-06-22,Group Stage,1,Group F,Normal Time,False,False,False,True,Japan,Brazil,1,4,Loss,False
681,2006,Germany,2006-06-22,Group Stage,1,Group F,Draw,False,False,False,True,Australia,Croatia,2,2,Draw,False
681,2006,Germany,2006-06-22,Group Stage,1,Group F,Draw,False,False,False,True,Croatia,Australia,2,2,Draw,False
682,2006,Germany,2006-06-13,Group Stage,1,Group G,Draw,False,False,False,False,France,Switzerland,0,0,Draw,False
682,2006,Germany,2006-06-13,Group Stage,1,Group G,Draw,False,False,False,False,Switzerland,France,0,0,Draw,False
683,2006,Germany,2006-06-13,Group Stage,1,Group G,Normal Time,False,False,False,True,South Korea,Togo,2,1,Win,False
683,2006,Germany,2006-06-13,Group Stage,1,Group G,Normal Time,False,False,False,True,Togo,South Korea,1,2,Loss,False
684,2006,Germany,2006-06-18,Group Stage,1,Group G,Draw,False,False,False,True,France,South Korea,1,1,Draw,False
684,2006,Germany,2006-06-18,Group Stage,1,Group G,Draw,False,False,False,True,South Korea,France,1,1,Draw,False
685,2006,Germany,2006-06-19,Group Stage,1,Group G,Normal Time,False,False,False,True,Switzerland,Togo,2,0,Win,False
685,2006,Germany,2006-06-19,Group Stage,1,Group G,Normal Time,False,False,False,True,Togo,Switzerland,0,2,Loss,False
686,2006,Germany,2006-06-23,Group Stage,1,Group G,Normal Time,False,False,False,True,France,Togo,2,0,Win,False
686,2006,Germany,2006-06-23,Group Stage,1,Group G,Normal Time,False,False,False,True,Togo,France,0,2,Loss,False
687,2006,Germany,2006-06-23,Group Stage,1,Group G,Normal Time,False,False,False,True,South Korea,Switzerland,0,2,Loss,False
687,2006,Germany,2006-06-23,Group Stage,1,Group G,Normal Time,False,False,False,True,Switzerland,South Korea,2,0,Win,False
688,2006,Germany,2006-06-14,Group Stage,1,Group H,Normal Time,False,False,False,True,Spain,Ukraine,4,0,Win,False
688,2006,Germany,2006-06-14,Group Stage,1,Group H,Normal Time,False,False,False,True,Ukraine,Spain,0,4,Loss,False
689,2006,Germany,2006-06-14,Group Stage,1,Group H,Draw,False,False,False,True,Saudi Arabia,Tunisia,2,2,Draw,False
689,2006,Germany,2006-06-14,Group Stage,1,Group H,Draw,False,False,False,True,Tunisia,Saudi Arabia,2,2,Draw,False
690,2006,Germany,2006-06-19,Group Stage,1,Group H,Normal Time,False,False,False,True,Spain,Tunisia,3,1,Win,False
690,2006,Germany,2006-06-19,Group Stage,1,Group H,Normal Time,False,False,False,True,Tunisia,Spain,1,3,Loss,False
691,2006,Germany,2006-06-19,Group Stage,1,Group H,Normal Time,False,False,False,True,Saudi Arabia,Ukraine,0,4,Loss,False
691,2006,Germany,2006-06-19,Group Stage,1,Group H,Normal Time,False,False,False,True,Ukraine,Saudi Arabia,4,0,Win,False
692,2006,Germany,2006-06-23,Group Stage,1,Group H,Normal Time,False,False,False,True,Saudi Arabia,Spain,0,1,Loss,False
692,2006,Germany,2006-06-23,Group Stage,1,Group H,Normal Time,False,False,False,True,Spain,Saudi Arabia,1,0,Win,False
693,2006,Germany,2006-06-23,Group Stage,1,Group H,Normal Time,False,False,False,True,Tunisia,Ukraine,0,1,Loss,False
693,2006,Germany,2006-06-23,Group Stage,1,Group H,Normal Time,False,False,False,True,Ukraine,Tunisia,1,0,Win,False
694,2006,Germany,2006-06-24,Round of 16,3,,Normal Time,False,False,False,True,Germany,Sweden,2,0,Win,False
694,2006,Germany,2006-06-24,Round of 16,3,,Normal Time,False,False,False,True,Sweden,Germany,0,2,Loss,False
695,2006,Germany,2006-06-24,Round of 16,3,,Extra Time,False,True,False,True,Argentina,Mexico,1,1,Win,False
695,2006,Germany,2006-06-24,Round of 16,3,,Extra Time,False,True,False,True,Mexico,Argentina,1,1,Loss,False
696,2006,Germany,2006-06-25,Round of 16,3,,Normal Time,False,False,False,True,Ecuador,England,0,1,Loss,False
696,2006,Germany,2006-06-25,Round of 16,3,,Normal Time,False,False,False,True,England,Ecuador,1,0,Win,False
697,2006,Germany,2006-06-25,Round of 16,3,,Normal Time,False,False,False,True,Netherlands,Portugal,0,1,Loss,False
697,2006,Germany,2006-06-25,Round of 16,3,,Normal Time,False,False,False,True,Portugal,Netherlands,1,0,Win,False
698,2006,Germany,2006-06-26,Round of 16,3,,Normal Time,False,False,False,True,Australia,Italy,0,1,Loss,False
698,2006,Germany,2006-06-26,Round of 16,3,,Normal Time,False,False,False,True,Italy,Australia,1,0,Win,False
699,2006,Germany,2006-06-26,Round of 16,3,,Penalties,False,True,True,False,Switzerland,Ukraine,0,0,Loss,False
699,2006,Germany,2006-06-26,Round of 16,3,,Penalties,False,True,True,False,Ukraine,Switzerland,0,0,Win,False
700,2006,Germany,2006-06-27,Round of 16,3,,Normal Time,False,False,False,True,Brazil,Ghana,3,0,Win,False
700,2006,Germany,2006-06-27,Round of 16,3,,Normal Time,False,False,False,True,Ghana,Brazil,0,3,Loss,False
701,2006,Germany,2006-06-27,Round of 16,3,,Normal Time,False,False,False,True,France,Spain,3,1,Win,False
701,2006,Germany,2006-06-27,Round of 16,3,,Normal Time,False,False,False,True,Spain,France,1,3,Loss,False
702,2006,Germany,2006-06-30,Quarter-final,4,,Penalties,False,True,True,True,Argentina,Germany,1,1,Loss,False
702,2006,Germany,2006-06-30,Quarter-final,4,,Penalties,False,True,True,True,Germany,Argentina,1,1,Win,False
703,2006,Germany,2006-06-30,Quarter-final,4,,Normal Time,False,False,False,True,Italy,Ukraine,3,0,Win,False
703,2006,Germany,2006-06-30,Quarter-final,4,,Normal Time,False,False,False,True,Ukraine,Italy,0,3,Loss,False
704,2006,Germany,2006-07-01,Quarter-final,4,,Penalties,False,True,True,False,England,Portugal,0,0,Loss,False
704,2006,Germany,2006-07-01,Quarter-final,4,,Penalties,False,True,True,False,Portugal,England,0,0,Win,False
705,2006,Germany,2006-07-01,Quarter-final,4,,Normal Time,False,False,False,True,Brazil,France,0,1,Loss,False
705,2006,Germany,2006-07-01,Quarter-final,4,,Normal Time,False,False,False,True,France,Brazil,1,0,Win,False
706,2006,Germany,2006-07-04,Semi-final,5,,Extra Time,False,True,False,False,Germany,Italy,0,0,Loss,False
706,2006,Germany,2006-07-04,Semi-final,5,,Extra Time,False,True,False,False,Italy,Germany,0,0,Win,False
707,2006,Germany,2006-07-05,Semi-final,5,,Normal Time,False,False,False,True,France,Portugal,1,0,Win,False
707,2006,Germany,2006-07-05,Semi-final,5,,Normal Time,False,False,False,True,Portugal,France,0,1,Loss,False
708,2006,Germany,2006-07-08,Third-place play-off,6,,Normal Time,False,False,False,True,Germany,Portugal,3,1,Win,False
708,2006,Germany,2006-07-08,Third-place play-off,6,,Normal Time,False,False,False,True,Portugal,Germany,1,3,Loss,False
709,2006,Germany,2006-07-09,Final,7,,Penalties,False,True,True,True,France,Italy,1,1,Loss,False
709,2006,Germany,2006-07-09,Final,7,,Penalties,False,True,True,True,Italy,France,1,1,Win,False
710,2010,South Africa,2010-06-11,Group Stage,1,Group A,Draw,False,False,False,False,Mexico,South Africa,1,1,Draw,False
710,2010,South Africa,2010-06-11,Group Stage,1,Group A,Draw,False,False,False,False,South Africa,Mexico,1,1,Draw,False
711,2010,South Africa,2010-06-11,Group Stage,1,Group A,Draw,False,False,False,False,France,Uruguay,0,0,Draw,False
711,2010,South Africa,2010-06-11,Group Stage,1,Group A,Draw,False,False,False,False,Uruguay,France,0,0,Draw,False
712,2010,South Africa,2010-06-16,Group Stage,1,Group A,Normal Time,False,False,False,False,South Africa,Uruguay,0,3,Loss,False
712,2010,South Africa,2010-06-16,Group Stage,1,Group A,Normal Time,False,False,False,False,Uruguay,South Africa,3,0,Win,False
713,2010,South Africa,2010-06-17,Group Stage,1,Group A,Normal Time,False,False,False,False,France,Mexico,0,2,Loss,False
713,2010,South Africa,2010-06-17,Group Stage,1,Group A,Normal Time,False,False,False,False,Mexico,France,2,0,Win,False
714,2010,South Africa,2010-06-22,Group Stage,1,Group A,Normal Time,False,False,False,False,Mexico,Uruguay,0,1,Loss,False
714,2010,South Africa,2010-06-22,Group Stage,1,Group A,Normal Time,False,False,False,False,Uruguay,Mexico,1,0,Win,False
715,2010,South Africa,2010-06-22,Group Stage,1,Group A,Normal Time,False,False,False,False,France,South Africa,1,2,Loss,False
715,2010,South Africa,2010-06-22,Group Stage,1,Group A,Normal Time,False,False,False,False,South Africa,France,2,1,Win,False
716,2010,South Africa,2010-06-12,Group Stage,1,Group B,Normal Time,False,False,False,False,Greece,South Korea,0,2,Loss,False
716,2010,South Africa,2010-06-12,Group Stage,1,Group B,Normal Time,False,False,False,False,South Korea,Greece,2,0,Win,False
717,2010,South Africa,2010-06-12,Group Stage,1,Group B,Normal Time,False,False,False,False,Argentina,Nigeria,1,0,Win,False
717,2010,South Africa,2010-06-12,Group Stage,1,Group B,Normal Time,False,False,False,False,Nigeria,Argentina,0,1,Loss,False
718,2010,South Africa,2010-06-17,Group Stage,1,Group B,Normal Time,False,False,False,False,Argentina,South Korea,4,1,Win,False
718,2010,South Africa,2010-06-17,Group Stage,1,Group B,Normal Time,False,False,False,False,South Korea,Argentina,1,4,Loss,False
719,2010,South Africa,2010-06-17,Group Stage,1,Group B,Normal Time,False,False,False,False,Greece,Nigeria,2,1,Win,False
719,2010,South Africa,2010-06-17,Group Stage,1,Group B,Normal Time,False,False,False,False,Nigeria,Greece,1,2,Loss,False
720,2010,South Africa,2010-06-22,Group Stage,1,Group B,Draw,False,False,False,False,Nigeria,South Korea,2,2,Draw,False
720,2010,South Africa,2010-06-22,Group Stage,1,Group B,Draw,False,False,False,False,South Korea,Nigeria,2,2,Draw,False
721,2010,South Africa,2010-06-22,Group Stage,1,Group B,Normal Time,False,False,False,False,Argentina,Greece,2,0,Win,False
721,2010,South Africa,2010-06-22,Group Stage,1,Group B,Normal Time,False,False,False,False,Greece,Argentina,0,2,Loss,False
722,2010,South Africa,2010-06-12,Group Stage,1,Group C,Draw,False,False,False,False,England,United States,1,1,Draw,False
722,2010,South Africa,2010-06-12,Group Stage,1,Group C,Draw,False,False,False,False,United States,England,1,1,Draw,False
723,2010,South Africa,2010-06-13,Group Stage,1,Group C,Normal Time,False,False,False,False,Algeria,Slovenia,0,1,Loss,False
723,2010,South Africa,2010-06-13,Group Stage,1,Group C,Normal Time,False,False,False,False,Slovenia,Algeria,1,0,Win,False
724,2010,South Africa,2010-06-18,Group Stage,1,Group C,Draw,False,False,False,False,Slovenia,United States,2,2,Draw,False
724,2010,South Africa,2010-06-18,Group Stage,1,Group C,Draw,False,False,False,False,United States,Slovenia,2,2,Draw,False
725,2010,South Africa,2010-06-18,Group Stage,1,Group C,Draw,False,False,False,False,Algeria,England,0,0,Draw,False
725,2010,South Africa,2010-06-18,Group Stage,1,Group C,Draw,False,False,False,False,England,Algeria,0,0,Draw,False
726,2010,South Africa,2010-06-23,Group Stage,1,Group C,Normal Time,False,False,False,False,Algeria,United States,0,1,Loss,False
726,2010,South Africa,2010-06-23,Group Stage,1,Group C,Normal Time,False,False,False,False,United States,Algeria,1,0,Win,False
727,2010,South Africa,2010-06-23,Group Stage,1,Group C,Normal Time,False,False,False,False,England,Slovenia,1,0,Win,False
727,2010,South Africa,2010-06-23,Group Stage,1,Group C,Normal Time,False,False,False,False,Slovenia,England,0,1,Loss,False
728,2010,South Africa,2010-06-13,Group Stage,1,Group D,Normal Time,False,False,False,False,Ghana,Serbia,1,0,Win,False
728,2010,South Africa,2010-06-13,Group Stage,1,Group D,Normal Time,False,False,False,False,Serbia,Ghana,0,1,Loss,False
729,2010,South Africa,2010-06-13,Group Stage,1,Group D,Normal Time,False,False,False,False,Australia,Germany,0,4,Loss,False
729,2010,South Africa,2010-06-13,Group Stage,1,Group D,Normal Time,False,False,False,False,Germany,Australia,4,0,Win,False
730,2010,South Africa,2010-06-18,Group Stage,1,Group D,Normal Time,False,False,False,False,Germany,Serbia,0,1,Loss,False
730,2010,South Africa,2010-06-18,Group Stage,1,Group D,Normal Time,False,False,False,False,Serbia,Germany,1,0,Win,False
731,2010,South Africa,2010-06-19,Group Stage,1,Group D,Draw,False,False,False,False,Australia,Ghana,1,1,Draw,False
731,2010,South Africa,2010-06-19,Group Stage,1,Group D,Draw,False,False,False,False,Ghana,Australia,1,1,Draw,False
732,2010,South Africa,2010-06-23,Group Stage,1,Group D,Normal Time,False,False,False,False,Australia,Serbia,2,1,Win,False
732,2010,South Africa,2010-06-23,Group Stage,1,Group D,Normal Time,False,False,False,False,Serbia,Australia,1,2,Loss,False
733,2010,South Africa,2010-06-23,Group Stage,1,Group D,Normal Time,False,False,False,False,Germany,Ghana,1,0,Win,False
733,2010,South Africa,2010-06-23,Group Stage,1,Group D,Normal Time,False,False,False,False,Ghana,Germany,0,1,Loss,False
734,2010,South Africa,2010-06-14,Group Stage,1,Group E,Normal Time,False,False,False,False,Denmark,Netherlands,0,2,Loss,False
734,2010,South Africa,2010-06-14,Group Stage,1,Group E,Normal Time,False,False,False,False,Netherlands,Denmark,2,0,Win,False
735,2010,South Africa,2010-06-14,Group Stage,1,Group E,Normal Time,False,False,False,False,Cameroon,Japan,0,1,Loss,False
735,2010,South Africa,2010-06-14,Group Stage,1,Group E,Normal Time,False,False,False,False,Japan,Cameroon,1,0,Win,False
736,2010,South Africa,2010-06-19,Group Stage,1,Group E,Normal Time,False,False,False,False,Japan,Netherlands,0,1,Loss,False
736,2010,South Africa,2010-06-19,Group Stage,1,Group E,Normal Time,False,False,False,False,Netherlands,Japan,1,0,Win,False
737,2010,South Africa,2010-06-19,Group Stage,1,Group E,Normal Time,False,False,False,False,Cameroon,Denmark,1,2,Loss,False
737,2010,South Africa,2010-06-19,Group Stage,1,Group E,Normal Time,False,False,False,False,Denmark,Cameroon,2,1,Win,False
738,2010,South Africa,2010-06-24,Group Stage,1,Group E,Normal Time,False,False,False,False,Denmark,Japan,1,3,Loss,False
738,2010,South Africa,2010-06-24,Group Stage,1,Group E,Normal Time,False,False,False,False,Japan,Denmark,3,1,Win,False
739,2010,South Africa,2010-06-24,Group Stage,1,Group E,Normal Time,False,False,False,False,Cameroon,Netherlands,1,2,Loss,False
739,2010,South Africa,2010-06-24,Group Stage,1,Group E,Normal Time,False,False,False,False,Netherlands,Cameroon,2,1,Win,False
740,2010,South Africa,2010-06-14,Group Stage,1,Group F,Draw,False,False,False,False,Italy,Paraguay,1,1,Draw,False
740,2010,South Africa,2010-06-14,Group Stage,1,Group F,Draw,False,False,False,False,Paraguay,Italy,1,1,Draw,False
741,2010,South Africa,2010-06-15,Group Stage,1,Group F,Draw,False,False,False,False,New Zealand,Slovakia,1,1,Draw,False
741,2010,South Africa,2010-06-15,Group Stage,1,Group F,Draw,False,False,False,False,Slovakia,New Zealand,1,1,Draw,False
742,2010,South Africa,2010-06-20,Group Stage,1,Group F,Normal Time,False,False,False,False,Paraguay,Slovakia,2,0,Win,False
742,2010,South Africa,2010-06-20,Group Stage,1,Group F,Normal Time,False,False,False,False,Slovakia,Paraguay,0,2,Loss,False
743,2010,South Africa,2010-06-20,Group Stage,1,Group F,Draw,False,False,False,False,Italy,New Zealand,1,1,Draw,False
743,2010,South Africa,2010-06-20,Group Stage,1,Group F,Draw,False,False,False,False,New Zealand,Italy,1,1,Draw,False
744,2010,South Africa,2010-06-24,Group Stage,1,Group F,Normal Time,False,False,False,False,Italy,Slovakia,2,3,Loss,False
744,2010,South Africa,2010-06-24,Group Stage,1,Group F,Normal Time,False,False,False,False,Slovakia,Italy,3,2,Win,False
745,2010,South Africa,2010-06-24,Group Stage,1,Group F,Draw,False,False,False,False,New Zealand,Paraguay,0,0,Draw,False
745,2010,South Africa,2010-06-24,Group Stage,1,Group F,Draw,False,False,False,False,Paraguay,New Zealand,0,0,Draw,False
746,2010,South Africa,2010-06-15,Group Stage,1,Group G,Draw,False,False,False,False,Côte d'Ivoire,Portugal,0,0,Draw,False
746,2010,South Africa,2010-06-15,Group Stage,1,Group G,Draw,False,False,False,False,Portugal,Côte d'Ivoire,0,0,Draw,False
